"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-123.43","48.65","VICTORIA INTL A","1018621","2014-05-30","2014","05","30","","20.0","","8.5","","14.3","","3.7","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-05-31","2014","05","31","","20.5","","8.5","","14.5","","3.5","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-06-01","2014","06","01","","18.7","","7.7","","13.2","","4.8","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-06-02","2014","06","02","","21.1","","9.0","","15.1","","2.9","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-06-03","2014","06","03","","17.7","","10.0","","13.9","","4.1","","0.0","","0.0","","0.0","","0.0","","","","12","","35",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-06-04","2014","06","04","","18.2","","8.0","","13.1","","4.9","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-06-05","2014","06","05","","20.8","","8.3","","14.6","","3.4","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-06-06","2014","06","06","","20.6","","7.8","","14.2","","3.8","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-06-07","2014","06","07","","21.7","","11.0","","16.4","","1.6","","0.0","","0.0","","0.0","","0.0","","","","12","","33",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-06-08","2014","06","08","","22.8","","13.3","","18.1","","0.0","","0.1","","0.0","","0.0","","0.0","","","","26","","32",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-06-09","2014","06","09","","20.1","","11.6","","15.9","","2.1","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-06-10","2014","06","10","","19.1","","11.6","","15.4","","2.6","","0.0","","0.0","T","0.0","","0.0","T","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-06-11","2014","06","11","","20.8","","8.1","","14.5","","3.5","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-06-12","2014","06","12","","20.7","","13.1","","16.9","","1.1","","0.0","","0.0","","0.0","","0.0","","","","27","","33",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-06-13","2014","06","13","","21.2","","13.1","","17.2","","0.8","","0.0","","0.4","","0.0","","0.4","","","","27","","43",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-06-14","2014","06","14","","15.6","","11.1","","13.4","","4.6","","0.0","","3.8","","0.0","","3.8","","","","14","","32",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-06-15","2014","06","15","","18.6","","8.3","","13.5","","4.5","","0.0","","0.6","","0.0","","0.6","","","","26","","39",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-06-16","2014","06","16","","17.3","","10.2","","13.8","","4.2","","0.0","","0.0","T","0.0","","0.0","T","","","14","","32",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-06-17","2014","06","17","","18.2","","11.0","","14.6","","3.4","","0.0","","0.0","T","0.0","","0.0","T","","","13","","41",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-06-18","2014","06","18","","18.0","","9.8","","13.9","","4.1","","0.0","","0.0","","0.0","","0.0","","","","14","","39",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-06-19","2014","06","19","","18.4","","11.5","","15.0","","3.0","","0.0","","0.0","T","0.0","","0.0","T","","","28","","48",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-06-20","2014","06","20","","19.9","","10.5","","15.2","","2.8","","0.0","","0.0","","0.0","","0.0","","","","26","","44",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-06-21","2014","06","21","","20.9","","9.1","","15.0","","3.0","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-06-22","2014","06","22","","23.5","","9.8","","16.7","","1.3","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-06-23","2014","06","23","","20.3","","11.3","","15.8","","2.2","","0.0","","1.2","","0.0","","1.2","","","","28","","37",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-06-24","2014","06","24","","22.5","","11.4","","17.0","","1.0","","0.0","","0.0","T","0.0","","0.0","T","","","15","","35",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-06-25","2014","06","25","","24.9","","13.0","","19.0","","0.0","","1.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-06-26","2014","06","26","","20.5","","10.9","","15.7","","2.3","","0.0","","0.0","","0.0","","0.0","","","","28","","43",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-06-27","2014","06","27","","20.1","","11.9","","16.0","","2.0","","0.0","","1.6","","0.0","","1.6","","","","23","","44",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-06-28","2014","06","28","","18.6","","11.6","","15.1","","2.9","","0.0","","7.4","","0.0","","7.4","","","","23","","48",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-06-29","2014","06","29","","19.1","","11.8","","15.5","","2.5","","0.0","","0.6","","0.0","","0.6","","","","13","","43",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-06-30","2014","06","30","","22.8","","11.3","","17.1","","0.9","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-07-01","2014","07","01","","30.8","","11.6","","21.2","","0.0","","3.2","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-07-02","2014","07","02","","26.5","","14.8","","20.7","","0.0","","2.7","","0.0","","0.0","","0.0","","","","12","","39",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-07-03","2014","07","03","","24.1","","10.2","","17.2","","0.8","","0.0","","0.0","","0.0","","0.0","","","","28","","41",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-07-04","2014","07","04","","19.1","","10.9","","15.0","","3.0","","0.0","","0.2","","0.0","","0.2","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-07-05","2014","07","05","","19.5","","12.6","","16.1","","1.9","","0.0","","0.2","","0.0","","0.2","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-07-06","2014","07","06","","22.9","","14.4","","18.7","","0.0","","0.7","","0.6","","0.0","","0.6","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-07-07","2014","07","07","","25.1","","16.4","","20.8","","0.0","","2.8","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-07-08","2014","07","08","","25.1","","13.3","","19.2","","0.0","","1.2","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-07-09","2014","07","09","","23.6","","12.1","","17.9","","0.1","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-07-10","2014","07","10","","24.8","","11.1","","18.0","","0.0","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-07-11","2014","07","11","","27.0","","12.0","","19.5","","0.0","","1.5","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-07-12","2014","07","12","","23.9","","11.3","","17.6","","0.4","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-07-13","2014","07","13","","29.2","","12.0","","20.6","","0.0","","2.6","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-07-14","2014","07","14","","23.5","","12.4","","18.0","","0.0","","0.0","","0.0","","0.0","","0.0","","","","14","","33",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-07-15","2014","07","15","","23.4","","11.2","","17.3","","0.7","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-07-16","2014","07","16","","24.9","","11.0","","18.0","","0.0","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-07-17","2014","07","17","","19.2","","11.6","","15.4","","2.6","","0.0","","0.0","","0.0","","0.0","","","","13","","39",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-07-18","2014","07","18","","20.2","","11.0","","15.6","","2.4","","0.0","","0.0","","0.0","","0.0","","","","13","","39",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-07-19","2014","07","19","","24.2","","14.6","","19.4","","0.0","","1.4","","0.0","","0.0","","0.0","","","","26","","46",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-07-20","2014","07","20","","18.6","","15.9","","17.3","","0.7","","0.0","","0.0","","0.0","","0.0","","","","25","","39",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-07-21","2014","07","21","","20.1","","12.7","","16.4","","1.6","","0.0","","0.0","","0.0","","0.0","","","","14","","33",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-07-22","2014","07","22","","20.7","","10.3","","15.5","","2.5","","0.0","","0.0","","0.0","","0.0","","","","15","","35",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-07-23","2014","07","23","","16.9","","10.3","","13.6","","4.4","","0.0","","2.0","","0.0","","2.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-07-24","2014","07","24","","21.2","","12.4","","16.8","","1.2","","0.0","","2.8","","0.0","","2.8","","","","25","","52",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-07-25","2014","07","25","","21.4","","11.0","","16.2","","1.8","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-07-26","2014","07","26","","22.6","","11.5","","17.1","","0.9","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-07-27","2014","07","27","","26.7","","11.8","","19.3","","0.0","","1.3","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-07-28","2014","07","28","","27.1","","12.7","","19.9","","0.0","","1.9","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-07-29","2014","07","29","","26.0","","11.6","","18.8","","0.0","","0.8","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-07-30","2014","07","30","","23.7","","12.4","","18.1","","0.0","","0.1","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-07-31","2014","07","31","","27.2","","12.2","","19.7","","0.0","","1.7","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-08-01","2014","08","01","","26.1","","12.6","","19.4","","0.0","","1.4","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-08-02","2014","08","02","","27.3","","11.5","","19.4","","0.0","","1.4","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-08-03","2014","08","03","","28.1","","12.4","","20.3","","0.0","","2.3","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-08-04","2014","08","04","","26.9","","12.5","","19.7","","0.0","","1.7","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-08-05","2014","08","05","","21.4","","12.0","","16.7","","1.3","","0.0","","0.0","","0.0","","0.0","","","","13","","39",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-08-06","2014","08","06","","21.4","","13.0","","17.2","","0.8","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-08-07","2014","08","07","","21.4","","12.0","","16.7","","1.3","","0.0","","0.0","","0.0","","0.0","","","","12","","33",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-08-08","2014","08","08","","21.7","","12.0","","16.9","","1.1","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-08-09","2014","08","09","","24.8","","11.8","","18.3","","0.0","","0.3","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-08-10","2014","08","10","","27.2","","12.5","","19.9","","0.0","","1.9","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-08-11","2014","08","11","","30.8","","12.8","","21.8","","0.0","","3.8","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-08-12","2014","08","12","","27.0","","14.5","","20.8","","0.0","","2.8","","0.0","T","0.0","","0.0","T","","","14","","44",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-08-13","2014","08","13","","16.4","","13.1","","14.8","","3.2","","0.0","","8.8","","0.0","","8.8","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-08-14","2014","08","14","","21.6","","12.5","","17.1","","0.9","","0.0","","1.4","","0.0","","1.4","","","","12","","32",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-08-15","2014","08","15","","18.9","","12.5","","15.7","","2.3","","0.0","","0.2","","0.0","","0.2","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-08-16","2014","08","16","","21.9","","14.4","","18.2","","0.0","","0.2","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-08-17","2014","08","17","","24.4","","12.1","","18.3","","0.0","","0.3","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-08-18","2014","08","18","","24.5","","14.0","","19.3","","0.0","","1.3","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-08-19","2014","08","19","","23.0","","12.9","","18.0","","0.0","","0.0","","0.0","T","0.0","","0.0","T","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-08-20","2014","08","20","","20.0","","12.9","","16.5","","1.5","","0.0","","0.0","","0.0","","0.0","","","","12","","33",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-08-21","2014","08","21","","18.2","","9.9","","14.1","","3.9","","0.0","","0.0","","0.0","","0.0","","","","12","","33",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-08-22","2014","08","22","","23.4","","10.7","","17.1","","0.9","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-08-23","2014","08","23","","24.0","","10.0","","17.0","","1.0","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-08-24","2014","08","24","","25.0","","9.9","","17.5","","0.5","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-08-25","2014","08","25","","24.6","","12.1","","18.4","","0.0","","0.4","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-08-26","2014","08","26","","26.2","","13.4","","19.8","","0.0","","1.8","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-08-27","2014","08","27","","22.9","","12.9","","17.9","","0.1","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-08-28","2014","08","28","","21.6","","15.2","","18.4","","0.0","","0.4","","0.0","","0.0","","0.0","","","","13","","37",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-08-29","2014","08","29","","18.7","","12.7","","15.7","","2.3","","0.0","","0.0","","0.0","","0.0","","","","14","","37",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-08-30","2014","08","30","","18.8","","12.0","","15.4","","2.6","","0.0","","7.6","","0.0","","7.6","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-08-31","2014","08","31","","19.0","","12.1","","15.6","","2.4","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-09-01","2014","09","01","","19.5","","9.5","","14.5","","3.5","","0.0","","0.0","","0.0","","0.0","","","","14","","41",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-09-02","2014","09","02","","17.3","","12.2","","14.8","","3.2","","0.0","","10.0","","0.0","","10.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-09-03","2014","09","03","","19.2","","8.6","","13.9","","4.1","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-09-04","2014","09","04","","21.5","","10.1","","15.8","","2.2","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-09-05","2014","09","05","","24.9","","9.1","","17.0","","1.0","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-09-06","2014","09","06","","28.0","","11.0","","19.5","","0.0","","1.5","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-09-07","2014","09","07","","22.7","","11.0","","16.9","","1.1","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-09-08","2014","09","08","","18.8","","10.1","","14.5","","3.5","","0.0","","0.0","","0.0","","0.0","","","","14","","32",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-09-09","2014","09","09","","19.4","","10.4","","14.9","","3.1","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-09-10","2014","09","10","","21.2","","8.9","","15.1","","2.9","","0.0","","0.0","","0.0","","0.0","","","","7","","37",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-09-11","2014","09","11","","21.9","","7.3","","14.6","","3.4","","0.0","","0.0","","0.0","","0.0","","","","7","","35",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-09-12","2014","09","12","","23.1","","6.1","","14.6","","3.4","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-09-13","2014","09","13","","25.9","","8.8","","17.4","","0.6","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-09-14","2014","09","14","","25.4","","8.8","","17.1","","0.9","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-09-15","2014","09","15","","27.2","","9.7","","18.5","","0.0","","0.5","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-09-16","2014","09","16","","19.9","","9.4","","14.7","","3.3","","0.0","","0.0","","0.0","","0.0","","","","14","","32",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-09-17","2014","09","17","","19.1","","12.7","","15.9","","2.1","","0.0","","0.4","","0.0","","0.4","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-09-18","2014","09","18","","20.2","","12.5","","16.4","","1.6","","0.0","","0.6","","0.0","","0.6","","","","25","","35",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-09-19","2014","09","19","","19.4","","12.5","","16.0","","2.0","","0.0","","0.6","","0.0","","0.6","","","","14","","32",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-09-20","2014","09","20","","23.1","","11.7","","17.4","","0.6","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-09-21","2014","09","21","","23.4","","11.2","","17.3","","0.7","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-09-22","2014","09","22","","20.3","","11.8","","16.1","","1.9","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-09-23","2014","09","23","","16.6","","11.5","","14.1","","3.9","","0.0","","11.6","","0.0","","11.6","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-09-24","2014","09","24","","18.2","","12.3","","15.3","","2.7","","0.0","","4.2","","0.0","","4.2","","","","14","","35",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-09-25","2014","09","25","","17.9","","12.1","","15.0","","3.0","","0.0","","1.4","","0.0","","1.4","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-09-26","2014","09","26","","16.5","","10.4","","13.5","","4.5","","0.0","","13.6","","0.0","","13.6","","","","15","","39",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-09-27","2014","09","27","","18.5","","8.1","","13.3","","4.7","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-09-28","2014","09","28","","19.1","","9.0","","14.1","","3.9","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-09-29","2014","09","29","","19.0","","8.0","","13.5","","4.5","","0.0","","2.0","","0.0","","2.0","","","","15","","43",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-09-30","2014","09","30","","19.4","","8.2","","13.8","","4.2","","0.0","","0.0","","0.0","","0.0","","","","26","","32",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-10-01","2014","10","01","","16.6","","7.7","","12.2","","5.8","","0.0","","0.0","T","0.0","","0.0","T","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-10-02","2014","10","02","","16.9","","8.1","","12.5","","5.5","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-10-03","2014","10","03","","17.5","","7.4","","12.5","","5.5","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-10-04","2014","10","04","","16.9","","11.8","","14.4","","3.6","","0.0","","0.0","T","0.0","","0.0","T","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-10-05","2014","10","05","","20.2","","13.1","","16.7","","1.3","","0.0","","0.0","T","0.0","","0.0","T","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-10-06","2014","10","06","","20.4","","10.4","","15.4","","2.6","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-10-07","2014","10","07","","19.5","","10.3","","14.9","","3.1","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-10-08","2014","10","08","","16.7","","10.1","","13.4","","4.6","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-10-09","2014","10","09","","18.9","","8.7","","13.8","","4.2","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-10-10","2014","10","10","","14.2","","8.5","","11.4","","6.6","","0.0","","0.8","","0.0","","0.8","","","","13","","33",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-10-11","2014","10","11","","19.5","","9.5","","14.5","","3.5","","0.0","","4.2","","0.0","","4.2","","","","27","","32",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-10-12","2014","10","12","","13.5","","7.8","","10.7","","7.3","","0.0","","1.4","","0.0","","1.4","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-10-13","2014","10","13","","14.9","","8.8","","11.9","","6.1","","0.0","","7.0","","0.0","","7.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-10-14","2014","10","14","","14.1","","8.3","","11.2","","6.8","","0.0","","0.0","T","0.0","","0.0","T","","","21","","32",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-10-15","2014","10","15","","16.5","","8.8","","12.7","","5.3","","0.0","","2.8","","0.0","","2.8","","","","21","","32",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-10-16","2014","10","16","","16.3","","9.2","","12.8","","5.2","","0.0","","0.6","","0.0","","0.6","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-10-17","2014","10","17","","14.2","","9.8","","12.0","","6.0","","0.0","","","M","0.0","","","M","","","14","","43",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-10-18","2014","10","18","","17.7","","9.4","","13.6","","4.4","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-10-19","2014","10","19","","19.1","","9.7","","14.4","","3.6","","0.0","","2.2","","0.0","","2.2","","","","30","","32",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-10-20","2014","10","20","","16.9","","10.3","","13.6","","4.4","","0.0","","10.4","","0.0","","10.4","","","","14","","32",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-10-21","2014","10","21","","15.2","","10.8","","13.0","","5.0","","0.0","","1.8","","0.0","","1.8","","","","13","","56",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-10-22","2014","10","22","","13.3","","9.7","","11.5","","6.5","","0.0","","24.8","","0.0","","24.8","","","","17","","63",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-10-23","2014","10","23","","14.2","","6.1","","10.2","","7.8","","0.0","","9.6","","0.0","","9.6","","","","18","","69",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-10-24","2014","10","24","","11.8","","7.0","","9.4","","8.6","","0.0","","0.0","T","0.0","","0.0","T","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-10-25","2014","10","25","","12.3","","8.7","","10.5","","7.5","","0.0","","31.3","","0.0","","31.3","","","","22","","50",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-10-26","2014","10","26","","12.6","","4.1","","8.4","","9.6","","0.0","","7.4","","0.0","","7.4","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-10-27","2014","10","27","","11.1","","2.7","","6.9","","11.1","","0.0","","4.8","","0.0","","4.8","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-10-28","2014","10","28","","13.9","","10.5","","12.2","","5.8","","0.0","","19.9","","0.0","","19.9","","","","14","","59",""
"-123.43","48.65","VICTORIA INTL A","1018621","2014-10-29","2014","10","29","","17.2","","10.0","","13.6","","4.4","","0.0","","0.4","","0.0","","0.4","","","","21","","33",""
